"FlightID";"RouteCode";"Origin";"Destination";"FlightDate";"FlightDurationMins";"AircraftType";"SeatsAvailable";"Revenue";"SeatsSold";"OperationalCost"
9065;"BLR-AMD";"BLR";"AMD";"2025-10-04";241;"B737";120;351918;114;671495
9066;"CCU-BOM";"CCU";"BOM";"2025-12-30";276;"A350";152;690301;67;295810
9067;"BLR-HYD";"BLR";"HYD";"2025-10-04";93;"B787";250;1362906;179;640680
9068;"CCU-AMD";"CCU";"AMD";"2025-02-26";53;"A320";183;928557;119;968697
9069;"BOM-DEL";"BOM";"DEL";"2025-09-23";244;"A320";272;1912320;240;644385
9070;"BLR-DEL";"BLR";"DEL";"2025-12-03";195;"A320";193;1019388;114;1318170
9071;"DEL-HYD";"DEL";"HYD";"2025-10-11";186;"A350";125;460824;52;1129443
9072;"CCU-AMD";"CCU";"AMD";"2025-08-03";163;"B787";279;989289;123;1108459
9073;"MAA-HYD";"MAA";"HYD";"2025-08-01";194;"A320";121;277182;54;579844
9074;"MAA-BOM";"MAA";"BOM";"2025-02-09";158;"B737";240;775353;69;1112588
9075;"HYD-BLR";"HYD";"BLR";"2025-05-10";199;"B787";233;798940;215;353127
9076;"HYD-DEL";"HYD";"DEL";"2025-05-09";91;"B737";175;301600;100;1364364
9077;"DEL-AMD";"DEL";"AMD";"2025-09-23";224;"A350";184;1562328;162;250276
9078;"DEL-CCU";"DEL";"CCU";"2025-01-15";142;"A350";156;653562;98;683422
9079;"MAA-BOM";"MAA";"BOM";"2025-10-22";115;"A350";230;941316;94;171998
9080;"CCU-BOM";"CCU";"BOM";"2025-12-06";143;"B737";208;623392;88;1246969
9081;"DEL-CCU";"DEL";"CCU";"2025-10-17";75;"A320";137;971599;103;541005
9082;"BLR-BOM";"BLR";"BOM";"2025-03-22";142;"A321";180;441976;101;1400979
9083;"BLR-AMD";"BLR";"AMD";"2025-06-25";143;"A321";221;1662773;203;1055175
9084;"BOM-CCU";"BOM";"CCU";"2025-06-12";85;"A321";213;582861;177;264932
9085;"BOM-BLR";"BOM";"BLR";"2025-01-07";79;"A321";277;651300;75;596821
9086;"BLR-HYD";"BLR";"HYD";"2025-07-10";69;"A350";242;1694407;187;279646
9087;"DEL-HYD";"DEL";"HYD";"2025-10-24";126;"A320";125;514464;69;1403178
9088;"AMD-BLR";"AMD";"BLR";"2025-07-06";243;"B737";206;764166;202;202285
9089;"CCU-HYD";"CCU";"HYD";"2025-03-25";233;"A350";199;767520;72;730141
9090;"BLR-MAA";"BLR";"MAA";"2025-12-01";74;"B787";179;853806;138;1437830
9091;"CCU-BOM";"CCU";"BOM";"2025-01-15";144;"A350";209;773325;75;829727
9092;"BOM-MAA";"BOM";"MAA";"2025-04-07";198;"A321";143;944748;126;473950
9093;"AMD-BLR";"AMD";"BLR";"2025-03-14";254;"A321";197;752046;102;577255
9094;"DEL-BLR";"DEL";"BLR";"2025-01-01";93;"A350";125;665328;83;1294592
9095;"BOM-AMD";"BOM";"AMD";"2025-03-15";149;"B787";219;1308556;202;413298
9096;"BOM-CCU";"BOM";"CCU";"2025-08-28";145;"A321";205;1010064;176;1205184
9097;"MAA-HYD";"MAA";"HYD";"2025-07-27";140;"A350";148;715689;117;267980
9098;"CCU-MAA";"CCU";"MAA";"2025-07-20";59;"A321";287;1363332;164;1431635
9099;"BOM-CCU";"BOM";"CCU";"2025-01-16";208;"B737";293;1424750;139;673207
9100;"BOM-AMD";"BOM";"AMD";"2025-10-10";122;"A321";180;746120;92;1234437
9101;"HYD-DEL";"HYD";"DEL";"2025-01-12";296;"A320";249;746924;188;403023
9102;"DEL-HYD";"DEL";"HYD";"2025-07-20";241;"A321";294;1186488;108;1108982
9103;"DEL-CCU";"DEL";"CCU";"2025-02-09";279;"A321";204;399672;78;1396831
9104;"BOM-CCU";"BOM";"CCU";"2025-10-31";270;"B787";121;497490;115;267674
9105;"AMD-BLR";"AMD";"BLR";"2025-11-02";234;"B787";249;745125;75;385163
9106;"CCU-DEL";"CCU";"DEL";"2025-09-01";158;"B737";172;1125800;104;208069
9107;"DEL-AMD";"DEL";"AMD";"2025-12-25";132;"B787";178;560208;132;898804
9108;"AMD-BOM";"AMD";"BOM";"2025-05-17";200;"B787";238;178926;66;1001056
9109;"BOM-AMD";"BOM";"AMD";"2025-01-28";100;"A321";145;836550;75;883897
9110;"MAA-CCU";"MAA";"CCU";"2025-08-04";100;"A321";198;1547595;153;698391
9111;"HYD-CCU";"HYD";"CCU";"2025-02-03";204;"A320";126;1253988;108;1462004
9112;"CCU-MAA";"CCU";"MAA";"2025-09-15";195;"A350";134;859216;83;541294
9113;"AMD-CCU";"AMD";"CCU";"2025-10-26";122;"A320";208;749192;142;995741
9114;"MAA-AMD";"MAA";"AMD";"2025-03-20";136;"A320";226;677820;195;1471944
9115;"BLR-BOM";"BLR";"BOM";"2025-10-18";164;"B787";143;969095;101;898236
9116;"MAA-HYD";"MAA";"HYD";"2025-05-20";231;"A350";128;520857;101;999195
9117;"BOM-AMD";"BOM";"AMD";"2025-09-27";177;"B787";180;778805;109;732392
9118;"HYD-CCU";"HYD";"CCU";"2025-07-30";180;"A320";222;939300;186;171980
9119;"CCU-HYD";"CCU";"HYD";"2025-11-02";148;"B737";193;1161612;123;1488425
9120;"AMD-DEL";"AMD";"DEL";"2025-02-08";267;"A350";278;401875;125;1187759
9121;"DEL-MAA";"DEL";"MAA";"2025-05-12";220;"B787";156;459795;87;581100
9122;"BLR-CCU";"BLR";"CCU";"2025-03-30";248;"B737";162;668070;117;131279
9123;"HYD-AMD";"HYD";"AMD";"2025-02-10";292;"B787";300;2088842;217;126486
9124;"CCU-HYD";"CCU";"HYD";"2025-01-09";227;"A350";188;540408;184;138472
9125;"HYD-MAA";"HYD";"MAA";"2025-05-18";49;"A321";196;1179461;107;1373025
9126;"BOM-MAA";"BOM";"MAA";"2025-08-10";227;"B737";265;947376;216;904232
9127;"AMD-HYD";"AMD";"HYD";"2025-06-11";192;"B787";210;669827;59;1149219
9128;"MAA-DEL";"MAA";"DEL";"2025-04-19";208;"B787";261;1335472;152;766506
9129;"DEL-AMD";"DEL";"AMD";"2025-12-07";47;"B787";275;911259;219;496663
9130;"CCU-HYD";"CCU";"HYD";"2025-07-14";263;"A320";158;896925;75;395599
9131;"BLR-DEL";"BLR";"DEL";"2025-10-25";275;"A350";171;1476954;162;462722
9132;"CCU-AMD";"CCU";"AMD";"2025-01-31";289;"A321";169;619770;73;1053376
9133;"HYD-BLR";"HYD";"BLR";"2025-10-24";179;"A321";221;846576;144;1396699
9134;"HYD-DEL";"HYD";"DEL";"2025-07-27";283;"A321";299;1099776;96;288772
9135;"BLR-BOM";"BLR";"BOM";"2025-01-22";262;"B787";263;2607623;229;170850
9136;"AMD-BOM";"AMD";"BOM";"2025-01-15";242;"A321";299;379260;129;1311740
9137;"BOM-AMD";"BOM";"AMD";"2025-06-24";185;"B737";189;1162546;154;1266731
9138;"DEL-HYD";"DEL";"HYD";"2025-09-11";263;"A320";146;334271;53;1233442
9139;"BOM-CCU";"BOM";"CCU";"2025-10-06";205;"B787";272;2734524;234;892568
9140;"BOM-BLR";"BOM";"BLR";"2025-09-15";127;"A320";163;388710;70;1142756
9141;"BLR-DEL";"BLR";"DEL";"2025-08-10";299;"B787";241;873029;79;257879
9142;"BOM-BLR";"BOM";"BLR";"2025-10-24";66;"B737";284;1117440;194;255560
9143;"BOM-DEL";"BOM";"DEL";"2025-08-21";68;"B737";125;743622;114;683071
9144;"MAA-BLR";"MAA";"BLR";"2025-03-17";281;"A350";162;566925;75;1389758
9145;"HYD-CCU";"HYD";"CCU";"2025-09-15";134;"B787";291;1588242;138;217331
9146;"BLR-DEL";"BLR";"DEL";"2025-01-07";158;"B787";180;1122688;128;269194
9147;"CCU-MAA";"CCU";"MAA";"2025-11-25";175;"B787";199;1914660;180;617656
9148;"BOM-CCU";"BOM";"CCU";"2025-01-04";110;"A320";243;444458;53;942881
9149;"HYD-DEL";"HYD";"DEL";"2025-12-31";162;"A350";209;604359;159;1284191
9150;"CCU-BLR";"CCU";"BLR";"2025-04-09";245;"B787";229;1073100;98;1068099
9151;"MAA-CCU";"MAA";"CCU";"2025-05-22";148;"B787";293;987012;108;715726
9152;"DEL-BLR";"DEL";"BLR";"2025-09-24";213;"B737";189;948429;81;1390336
9153;"DEL-CCU";"DEL";"CCU";"2025-03-15";166;"A321";207;430380;60;637095
9154;"CCU-BOM";"CCU";"BOM";"2025-07-29";251;"A320";162;788774;103;1306802
9155;"HYD-BLR";"HYD";"BLR";"2025-10-18";244;"B737";270;1072764;252;356409
9156;"BOM-HYD";"BOM";"HYD";"2025-02-20";153;"A320";157;583032;51;692969
9157;"CCU-BLR";"CCU";"BLR";"2025-12-03";187;"A321";235;978662;127;1269846
9158;"CCU-BOM";"CCU";"BOM";"2025-12-20";221;"B737";164;1206946;122;678160
9159;"BLR-CCU";"BLR";"CCU";"2025-02-20";254;"A350";244;1236362;194;372053
9160;"BOM-AMD";"BOM";"AMD";"2025-06-13";236;"A350";283;2218150;275;981367
9161;"HYD-BLR";"HYD";"BLR";"2025-08-07";273;"A350";170;564040;59;726097
9162;"BOM-BLR";"BOM";"BLR";"2025-04-09";222;"A350";186;319560;60;245860
9163;"MAA-DEL";"MAA";"DEL";"2025-06-23";125;"A350";268;416381;119;233156
9164;"HYD-BOM";"HYD";"BOM";"2025-07-31";218;"B787";134;764764;91;543982
9165;"HYD-BOM";"HYD";"BOM";"2025-03-08";247;"A321";244;1086032;206;1184100
9166;"BLR-MAA";"BLR";"MAA";"2025-01-23";162;"A320";214;255744;74;1389395
9167;"HYD-BOM";"HYD";"BOM";"2025-10-03";125;"A350";160;502842;86;749780
9168;"HYD-AMD";"HYD";"AMD";"2025-10-04";208;"A350";177;904992;176;427757
9169;"BOM-MAA";"BOM";"MAA";"2025-10-23";161;"A320";138;836549;127;675606
9170;"CCU-BOM";"CCU";"BOM";"2025-08-05";103;"B787";143;780558;114;441581
9171;"BOM-MAA";"BOM";"MAA";"2025-05-26";137;"A320";163;737660;77;1034049
9172;"AMD-MAA";"AMD";"MAA";"2025-03-17";237;"B787";242;809796;78;1057064
9173;"BLR-AMD";"BLR";"AMD";"2025-10-31";78;"A350";240;532416;177;945567
9174;"CCU-DEL";"CCU";"DEL";"2025-11-22";141;"A350";120;1007124;89;880976
9175;"CCU-BLR";"CCU";"BLR";"2025-10-20";107;"B737";138;888975;81;544742
9176;"DEL-AMD";"DEL";"AMD";"2025-04-09";138;"B787";166;769576;166;463914
9177;"BLR-AMD";"BLR";"AMD";"2025-10-26";47;"A320";218;624775;67;129319
9178;"HYD-BLR";"HYD";"BLR";"2025-05-31";68;"A321";288;366876;54;938771
9179;"BLR-BOM";"BLR";"BOM";"2025-09-10";113;"A321";170;979800;92;393715
9180;"BLR-CCU";"BLR";"CCU";"2025-04-15";187;"A350";148;310794;66;233047
9181;"CCU-AMD";"CCU";"AMD";"2025-09-03";187;"A350";213;701197;109;1400156
9182;"DEL-BOM";"DEL";"BOM";"2025-07-07";113;"A321";163;663936;156;1411665
9183;"BLR-BOM";"BLR";"BOM";"2025-02-02";155;"A350";183;346332;57;1110572
9184;"DEL-CCU";"DEL";"CCU";"2025-05-14";244;"A320";143;138150;50;1137583
9185;"HYD-DEL";"HYD";"DEL";"2025-09-19";195;"B787";124;376371;57;663538
9186;"AMD-HYD";"AMD";"HYD";"2025-05-04";280;"A350";265;897726;157;156999
9187;"DEL-HYD";"DEL";"HYD";"2025-04-03";151;"B737";212;1272326;151;855969
9188;"BOM-BLR";"BOM";"BLR";"2025-09-16";163;"A320";193;583560;72;1158425
9189;"BOM-DEL";"BOM";"DEL";"2025-07-24";239;"B787";290;1049444;244;513663
9190;"HYD-MAA";"HYD";"MAA";"2025-04-14";293;"B787";294;748780;145;336276
9191;"BLR-MAA";"BLR";"MAA";"2025-02-05";97;"A350";203;658373;61;1313000
9192;"BLR-MAA";"BLR";"MAA";"2025-10-16";152;"A320";233;2616554;229;1341829
9193;"DEL-MAA";"DEL";"MAA";"2025-01-19";138;"A321";182;663660;60;583522
9194;"HYD-BLR";"HYD";"BLR";"2025-12-16";106;"B787";239;641144;214;1476117
9195;"AMD-DEL";"AMD";"DEL";"2025-02-09";94;"A350";272;485355;57;245102
9196;"AMD-DEL";"AMD";"DEL";"2025-09-15";219;"B737";258;835356;134;185934
9197;"CCU-BOM";"CCU";"BOM";"2025-04-03";279;"A321";181;1279492;179;548888
9198;"BOM-HYD";"BOM";"HYD";"2025-01-03";94;"A321";238;545688;106;181303
9199;"DEL-CCU";"DEL";"CCU";"2025-12-29";206;"B787";208;1742520;156;920305
9200;"HYD-BLR";"HYD";"BLR";"2025-02-05";230;"B737";141;461526;97;780630
9201;"MAA-AMD";"MAA";"AMD";"2025-05-27";94;"A321";123;268192;68;903073
9202;"CCU-MAA";"CCU";"MAA";"2025-06-02";180;"A320";212;1550682;186;790338
9203;"CCU-HYD";"CCU";"HYD";"2025-06-15";175;"A320";187;860086;146;303185
9204;"AMD-MAA";"AMD";"MAA";"2025-03-24";243;"B737";151;778112;128;478296
9205;"HYD-MAA";"HYD";"MAA";"2025-09-14";134;"B737";218;736750;70;358920
9206;"MAA-HYD";"MAA";"HYD";"2025-07-18";280;"B737";209;485838;81;1052935
9207;"CCU-BOM";"CCU";"BOM";"2025-05-13";54;"A350";142;850400;100;271122
9208;"BOM-MAA";"BOM";"MAA";"2025-02-17";259;"B737";122;571368;76;290348
9209;"DEL-CCU";"DEL";"CCU";"2025-08-08";267;"B737";249;436425;165;1205859
9210;"HYD-DEL";"HYD";"DEL";"2025-12-03";92;"B737";147;810084;132;587461
9211;"DEL-BOM";"DEL";"BOM";"2025-02-01";146;"A350";299;1431675;225;377383
9212;"MAA-DEL";"MAA";"DEL";"2025-03-10";111;"A321";177;1734425;175;1401321
9213;"BOM-DEL";"BOM";"DEL";"2025-11-07";63;"B737";125;1028652;92;1309591
9214;"DEL-HYD";"DEL";"HYD";"2025-10-17";94;"B787";194;1454598;146;833337
9215;"AMD-HYD";"AMD";"HYD";"2025-09-21";99;"B737";120;311980;76;1411334
9216;"BOM-DEL";"BOM";"DEL";"2025-10-29";121;"B787";282;1001590;185;716838
9217;"BLR-CCU";"BLR";"CCU";"2025-11-16";258;"B787";271;535860;117;1085003
9218;"BOM-HYD";"BOM";"HYD";"2025-07-02";285;"A321";208;847800;75;229067
9219;"BOM-CCU";"BOM";"CCU";"2025-10-09";120;"B737";229;893123;77;1028172
9220;"HYD-AMD";"HYD";"AMD";"2025-01-23";142;"B787";290;371592;52;151390
9221;"HYD-DEL";"HYD";"DEL";"2025-07-06";61;"A350";195;1596660;195;535863
9222;"BOM-MAA";"BOM";"MAA";"2025-08-07";58;"B787";231;407232;63;411555
9223;"HYD-MAA";"HYD";"MAA";"2025-12-04";141;"A350";255;1414800;180;1247418
9224;"AMD-BLR";"AMD";"BLR";"2025-10-20";187;"A350";289;1139530;223;1030257
9225;"AMD-BOM";"AMD";"BOM";"2025-06-26";82;"B737";171;314708;116;366266
9226;"DEL-MAA";"DEL";"MAA";"2025-07-04";116;"B737";133;517920;78;1451638
9227;"CCU-MAA";"CCU";"MAA";"2025-08-14";198;"B737";121;716466;86;1203212
9228;"BLR-DEL";"BLR";"DEL";"2025-12-01";187;"A321";252;493340;170;1411532
9229;"AMD-HYD";"AMD";"HYD";"2025-10-30";237;"A350";293;1671180;173;1366929
9230;"CCU-BOM";"CCU";"BOM";"2025-02-01";193;"B787";194;2008300;175;1196733
9231;"MAA-AMD";"MAA";"AMD";"2025-07-14";52;"A320";262;498405;149;856352
9232;"BLR-DEL";"BLR";"DEL";"2025-03-03";78;"B737";176;463936;64;1358948
9233;"HYD-BLR";"HYD";"BLR";"2025-07-20";249;"A320";127;381302;83;681313
9234;"MAA-AMD";"MAA";"AMD";"2025-10-31";142;"A321";268;1507500;268;542835
9235;"BOM-AMD";"BOM";"AMD";"2025-05-14";90;"B787";193;849620;92;1317905
9236;"DEL-BLR";"DEL";"BLR";"2025-06-14";251;"A321";180;954360;132;468641
9237;"DEL-CCU";"DEL";"CCU";"2025-08-19";117;"B737";170;1652964;159;1280477
9238;"AMD-BOM";"AMD";"BOM";"2025-09-20";200;"B737";142;658688;64;918894
9239;"MAA-BLR";"MAA";"BLR";"2025-04-19";282;"A321";272;1420400;265;618694
9240;"CCU-MAA";"CCU";"MAA";"2025-06-24";212;"A321";278;1165955;245;750919
9241;"AMD-BOM";"AMD";"BOM";"2025-09-29";155;"B737";250;390424;74;234557
9242;"CCU-BLR";"CCU";"BLR";"2025-10-14";47;"A350";143;365400;116;1297487
9243;"BLR-BOM";"BLR";"BOM";"2025-08-06";272;"B787";120;987315;105;127931
9244;"DEL-CCU";"DEL";"CCU";"2025-07-10";266;"B787";269;1009809;87;107738
9245;"BOM-BLR";"BOM";"BLR";"2025-05-13";288;"A320";270;964654;122;229308
9246;"MAA-DEL";"MAA";"DEL";"2025-01-17";256;"A320";163;1259277;109;460655
9247;"MAA-AMD";"MAA";"AMD";"2025-09-08";248;"A320";198;270680;67;750315
9248;"AMD-BLR";"AMD";"BLR";"2025-08-01";142;"B737";186;731830;110;1474212
9249;"CCU-AMD";"CCU";"AMD";"2025-07-29";238;"A350";220;454803;79;1241008
9250;"CCU-BOM";"CCU";"BOM";"2025-01-24";196;"A321";278;932526;189;223782
9251;"HYD-AMD";"HYD";"AMD";"2025-08-03";65;"B737";290;798000;152;130199
9252;"AMD-BLR";"AMD";"BLR";"2025-09-01";194;"A320";132;769191;113;1123069
9253;"AMD-HYD";"AMD";"HYD";"2025-01-11";272;"A350";147;492096;96;1351512
9254;"BLR-MAA";"BLR";"MAA";"2025-03-31";105;"A321";148;381610;62;552537
9255;"DEL-BOM";"DEL";"BOM";"2025-01-02";134;"A321";241;518826;66;1124439
9256;"HYD-BLR";"HYD";"BLR";"2025-05-24";293;"B737";246;876826;82;970758
9257;"DEL-CCU";"DEL";"CCU";"2025-12-20";84;"A350";245;277074;54;916433
9258;"DEL-AMD";"DEL";"AMD";"2025-10-14";132;"A320";123;357084;78;314794
9259;"MAA-DEL";"MAA";"DEL";"2025-12-02";128;"B737";261;321718;62;564989
9260;"CCU-AMD";"CCU";"AMD";"2025-11-10";81;"A350";230;1182040;116;833553
9261;"AMD-HYD";"AMD";"HYD";"2025-04-26";132;"A321";227;369861;93;679462
9262;"MAA-DEL";"MAA";"DEL";"2025-03-17";87;"A320";124;713167;91;503856
9263;"HYD-DEL";"HYD";"DEL";"2025-02-10";78;"B787";163;770568;97;306900
9264;"CCU-DEL";"CCU";"DEL";"2025-10-15";163;"B737";229;423306;67;471374
9265;"BLR-MAA";"BLR";"MAA";"2025-11-29";95;"B737";294;1006824;168;388417
9266;"AMD-BOM";"AMD";"BOM";"2025-11-07";148;"A350";141;934685;131;1040343
9267;"CCU-BOM";"CCU";"BOM";"2025-08-18";60;"A321";167;1089185;155;257807
9268;"HYD-DEL";"HYD";"DEL";"2025-01-13";68;"A320";242;1383300;150;1044872
9269;"BLR-BOM";"BLR";"BOM";"2025-09-20";205;"A321";284;2446585;235;579687
9270;"BOM-BLR";"BOM";"BLR";"2025-04-30";131;"A321";137;704924;74;606474
9271;"HYD-MAA";"HYD";"MAA";"2025-06-03";77;"B787";231;261888;64;702047
9272;"CCU-DEL";"CCU";"DEL";"2025-04-02";85;"A321";230;2415096;216;904265
9273;"BLR-HYD";"BLR";"HYD";"2025-02-25";90;"A350";287;677560;260;1483571
9274;"BLR-CCU";"BLR";"CCU";"2025-02-11";182;"A350";273;1964967;237;1353198
9275;"AMD-BLR";"AMD";"BLR";"2025-12-25";151;"A321";201;1229880;185;138907
9276;"BLR-DEL";"BLR";"DEL";"2025-10-09";52;"A321";219;997112;113;228969
9277;"AMD-HYD";"AMD";"HYD";"2025-07-03";206;"A350";187;1162326;121;785774
9278;"CCU-AMD";"CCU";"AMD";"2025-12-19";264;"A321";199;1225636;131;1017472
9279;"HYD-BLR";"HYD";"BLR";"2025-04-16";218;"B737";270;1949249;227;866267
9280;"BLR-CCU";"BLR";"CCU";"2025-11-16";119;"B737";195;1039926;186;328332
9281;"HYD-CCU";"HYD";"CCU";"2025-02-16";118;"A320";224;379205;149;1492067
9282;"DEL-AMD";"DEL";"AMD";"2025-06-06";288;"A321";201;1766331;159;1408392
9283;"BOM-AMD";"BOM";"AMD";"2025-08-29";282;"A321";210;1476552;132;719949
9284;"AMD-HYD";"AMD";"HYD";"2025-03-14";206;"B737";249;672328;248;448127
9285;"BLR-DEL";"BLR";"DEL";"2025-09-20";183;"A350";294;738492;114;326608
9286;"BOM-BLR";"BOM";"BLR";"2025-11-22";154;"B737";224;901008;144;1067113
9287;"BOM-AMD";"BOM";"AMD";"2025-09-12";191;"A350";286;332010;102;746618
9288;"BLR-HYD";"BLR";"HYD";"2025-12-03";173;"B737";256;340392;52;488083
9289;"DEL-MAA";"DEL";"MAA";"2025-10-29";224;"A320";160;581292;134;1495176
9290;"BLR-MAA";"BLR";"MAA";"2025-05-11";142;"A320";233;1204140;188;307808
9291;"HYD-DEL";"HYD";"DEL";"2025-12-13";299;"A350";138;515661;51;238408
9292;"HYD-CCU";"HYD";"CCU";"2025-02-07";259;"B787";168;510632;58;1112526
9293;"AMD-CCU";"AMD";"CCU";"2025-05-21";203;"B737";252;1242375;125;615232
9294;"HYD-BOM";"HYD";"BOM";"2025-06-18";225;"A320";152;609356;121;1447614
9295;"MAA-DEL";"MAA";"DEL";"2025-09-14";134;"B787";132;682409;91;312602
9296;"DEL-AMD";"DEL";"AMD";"2025-04-22";139;"A321";239;1420802;134;1253306
9297;"BLR-DEL";"BLR";"DEL";"2025-09-14";205;"B737";161;1297681;133;1336599
9298;"HYD-AMD";"HYD";"AMD";"2025-06-05";251;"B787";139;334692;108;806519
9299;"MAA-BLR";"MAA";"BLR";"2025-05-02";136;"B787";172;498240;80;1386060
9300;"BOM-DEL";"BOM";"DEL";"2025-02-28";137;"A321";177;759980;158;187447
9301;"BOM-BLR";"BOM";"BLR";"2025-02-04";67;"A321";153;633048;78;936362
9302;"CCU-BLR";"CCU";"BLR";"2025-06-26";126;"A321";154;750825;141;1390170
9303;"BOM-BLR";"BOM";"BLR";"2025-10-01";251;"B787";179;1182678;174;916088
9304;"MAA-BOM";"MAA";"BOM";"2025-07-01";279;"A350";147;1544543;143;1470911
9305;"HYD-BOM";"HYD";"BOM";"2025-04-21";199;"B787";207;1123173;153;787356
9306;"CCU-AMD";"CCU";"AMD";"2025-01-31";135;"A320";143;199095;65;360783
9307;"MAA-HYD";"MAA";"HYD";"2025-10-15";99;"B737";166;1154550;150;893162
9308;"AMD-BOM";"AMD";"BOM";"2025-07-04";224;"B787";259;381285;111;689299
9309;"MAA-HYD";"MAA";"HYD";"2025-12-05";106;"A320";238;417872;164;565321
9310;"BOM-AMD";"BOM";"AMD";"2025-05-02";286;"B787";204;1711730;170;770313
9311;"BOM-CCU";"BOM";"CCU";"2025-11-26";168;"B787";224;532896;84;1193423
9312;"MAA-BOM";"MAA";"BOM";"2025-03-08";71;"A321";253;630643;139;1089825
9313;"BLR-DEL";"BLR";"DEL";"2025-12-28";64;"B737";132;489684;52;1210456
9314;"DEL-MAA";"DEL";"MAA";"2025-01-17";232;"A350";254;418110;77;636429
9315;"HYD-CCU";"HYD";"CCU";"2025-10-31";55;"B787";297;1520552;148;146927
9316;"DEL-HYD";"DEL";"HYD";"2025-12-18";62;"A321";139;327810;105;1215784
9317;"AMD-MAA";"AMD";"MAA";"2025-08-21";177;"A321";290;457200;72;215582
9318;"DEL-AMD";"DEL";"AMD";"2025-07-03";262;"B737";186;1455148;131;765809
9319;"BOM-DEL";"BOM";"DEL";"2025-06-08";235;"B787";222;1422440;215;958971
9320;"MAA-DEL";"MAA";"DEL";"2025-04-25";257;"B787";280;499100;70;427097
9321;"AMD-BLR";"AMD";"BLR";"2025-11-25";286;"A320";131;578476;68;1421085
9322;"MAA-CCU";"MAA";"CCU";"2025-01-06";264;"A321";161;340164;66;553313
9323;"BOM-MAA";"BOM";"MAA";"2025-01-10";124;"B737";187;981495;153;1160319
9324;"HYD-BLR";"HYD";"BLR";"2025-02-22";132;"A321";184;686378;154;964465
9325;"MAA-DEL";"MAA";"DEL";"2025-09-28";194;"B737";124;266255;55;1257805
9326;"AMD-CCU";"AMD";"CCU";"2025-06-17";131;"A350";259;347340;105;1203776
9327;"BOM-HYD";"BOM";"HYD";"2025-07-22";111;"B787";178;869463;111;920023
9328;"AMD-MAA";"AMD";"MAA";"2025-07-02";85;"A321";176;1496250;150;1123004
9329;"DEL-CCU";"DEL";"CCU";"2025-07-23";149;"B787";180;497862;153;812003
9330;"BOM-BLR";"BOM";"BLR";"2025-08-31";189;"B737";255;568052;58;1247060
9331;"HYD-MAA";"HYD";"MAA";"2025-09-23";191;"A350";270;1380860;188;150324
9332;"CCU-HYD";"CCU";"HYD";"2025-04-14";252;"B787";213;158202;51;982964
9333;"DEL-HYD";"DEL";"HYD";"2025-03-22";179;"B737";298;1828639;263;1003626
9334;"AMD-BLR";"AMD";"BLR";"2025-11-12";158;"B737";227;728676;173;323337
9335;"HYD-AMD";"HYD";"AMD";"2025-01-19";139;"B737";143;929102;83;335944
9336;"DEL-CCU";"DEL";"CCU";"2025-08-13";103;"A321";126;882472;94;1471670
9337;"HYD-BOM";"HYD";"BOM";"2025-12-02";100;"B787";184;646665;57;199095
9338;"DEL-BOM";"DEL";"BOM";"2025-08-10";289;"A321";247;682410;69;1057851
9339;"BOM-MAA";"BOM";"MAA";"2025-06-09";163;"A320";201;435784;94;464921
9340;"HYD-DEL";"HYD";"DEL";"2025-07-26";87;"A320";221;1147392;192;843904
9341;"BOM-BLR";"BOM";"BLR";"2025-10-09";79;"A320";278;1315752;146;1363847
9342;"BLR-CCU";"BLR";"CCU";"2025-05-05";88;"A350";287;955136;208;882336
9343;"BLR-HYD";"BLR";"HYD";"2025-11-12";252;"B737";255;966625;209;193577
9344;"HYD-DEL";"HYD";"DEL";"2025-10-03";62;"A320";263;891163;91;1036890
9345;"BOM-MAA";"BOM";"MAA";"2025-02-07";118;"A321";159;931320;130;1387995
9346;"BLR-MAA";"BLR";"MAA";"2025-10-01";144;"A320";296;639147;157;1106693
9347;"AMD-DEL";"AMD";"DEL";"2025-02-06";123;"B787";249;1152432;151;1102783
9348;"CCU-MAA";"CCU";"MAA";"2025-04-24";185;"A350";297;1864280;223;1377067
9349;"HYD-DEL";"HYD";"DEL";"2025-06-27";95;"A320";176;1070040;120;269247
9350;"DEL-AMD";"DEL";"AMD";"2025-11-20";299;"A350";252;2203146;198;1491657
9351;"HYD-DEL";"HYD";"DEL";"2025-03-20";217;"A321";237;1645812;196;1416750
9352;"HYD-AMD";"HYD";"AMD";"2025-02-23";264;"A321";150;326174;71;515060
9353;"CCU-HYD";"CCU";"HYD";"2025-02-24";144;"A321";179;474721;53;1137108
9354;"MAA-HYD";"MAA";"HYD";"2025-12-28";276;"A320";182;305844;77;540650
9355;"HYD-CCU";"HYD";"CCU";"2025-10-22";294;"A350";249;1474602;179;1015116
9356;"BOM-CCU";"BOM";"CCU";"2025-07-22";217;"B787";260;685314;63;1079145
9357;"BLR-DEL";"BLR";"DEL";"2025-08-28";84;"B787";232;915135;95;1085981
9358;"MAA-CCU";"MAA";"CCU";"2025-10-05";61;"A350";280;562590;94;1369472
9359;"BLR-AMD";"BLR";"AMD";"2025-09-16";145;"B737";269;795550;70;337403
9360;"AMD-BLR";"AMD";"BLR";"2025-12-14";126;"A350";160;1580932;134;1100391
9361;"MAA-DEL";"MAA";"DEL";"2025-01-25";146;"B737";149;356364;76;1441584
9362;"CCU-BOM";"CCU";"BOM";"2025-06-10";158;"B737";279;1469532;151;1439009
